time,S1,S2,S3,E1,E2,E3,I1,I2,I3,R1,R2,R3,run
17,10220108.904849777,15162535.209879005,12105737.803757142,70136.50844272647,97855.9844970455,39840.39356205324,13310.188820834075,18558.4590264084,7654.823643283336,2204.3978866651673,3055.346597547655,1308.9790375244625,8
18,10182971.547190573,15110732.05840822,12084734.389200538,100519.760208546,140236.09866861175,57010.65965441325,19102.312851656323,26640.037599349176,10936.114765185772,3166.379749225617,4396.805323826337,1860.8363798654973,8
19,10129934.16382456,15036742.54809909,12054702.569957653,143883.28025457382,200729.71437835827,81557.99358287682,27396.05142747548,38211.081250925796,15631.950235592903,4546.504493391005,6321.656271633677,2649.486223877062,8
20,10054395.131603578,14931334.483395422,12011820.530816384,205587.5450574586,286836.4130483035,116596.56653405393,39252.445931038266,54752.94656986974,22347.99339395299,6524.8774079252025,9081.156986411108,3776.9092556077285,8
21,10022726.830220884,14887132.844786337,11993801.072821025,220277.39042203993,307349.0331781287,124984.85705276599,53451.40927109593,74564.70632471751,30397.733129276545,9304.370085976265,12958.415710826619,5358.336996927074,8
22,9981321.034880674,14829328.703460373,11970200.949256886,243198.13018048287,339360.225759998,138092.92348645147,68288.97380824252,95269.23466756765,38816.0948642813,12951.861130595938,18046.836112070017,7432.0323923753485,8
23,9929662.778119408,14757191.637166882,11940687.511607787,274214.16799712885,382691.16792172083,155878.98582255375,84359.33055731311,117696.9786323757,47945.013297023244,17523.723326145893,24425.216279031938,10030.489272629999,8
24,9866893.12035618,14669506.356798321,11904716.570909614,313530.67696350266,437642.45631460554,178507.68195643212,102225.30799246006,142635.4965711286,58111.56228471207,23110.89468785446,32220.69031595424,13206.18484923516,8
25,9791840.774247158,14564614.889343183,11861543.916557195,361637.0747923286,504916.8049909365,206323.17715008595,122444.34155344903,170866.0077290888,69643.72753873016,29837.809407061115,41607.297936800845,17031.178753983233,8
26,9703045.454135517,14440446.568248227,11810229.88429329,419262.7444024668,585559.3319769537,239830.9970351121,145589.09292808012,203192.5983699041,82883.55035014742,37862.70853393376,52806.50140492638,21597.568321444574,8
27,9598777.64940793,14294542.237555128,11749639.052595584,487339.6111113684,680908.0192632386,279685.9489124885,172263.67253923652,240465.45221778797,98198.3183691854,47379.06694145919,66089.2909638581,27018.680122736005,8
28,9477060.247657517,14124080.086549152,11678437.478358708,566965.7586574443,792546.3309572719,326683.306178339,203116.12255328117,283599.0635658665,115990.33203056692,58617.87113175307,81779.51892772193,33430.883432379334,8
29,9335697.210719984,13925910.22810922,11595089.687906334,659365.0251426402,922251.0191512101,381750.89508578455,238847.2247508388,333585.56820866815,136705.4637719537,71850.53938653225,100258.18453091428,40995.95323592296,8
30,9172315.413218195,13696606.43232457,11497858.102437517,765836.9990000001,1071927.3771681727,445939.423150203,280215.34312363213,391502.8385648266,160840.56674927287,87392.24465816846,121968.35194244402,49903.90766300319,8
31,8984425.805686811,13432543.597790882,11384807.731327914,887692.3094348575,1243524.7617976384,520408.49057687906,328036.477252509,458516.24348068656,188949.51481653057,105605.40762581825,147420.39693080622,60376.26327867145,8
32,8769510.477747886,13130010.360162945,11253819.7362322,1026167.9070911665,1438924.7115832109,606405.1061801588,383178.60274501774,535872.810561106,221647.56361810124,126903.01241592424,177197.11769275065,72669.59396953392,8
33,8525141.489106731,12785365.52771788,11102617.675323624,1182318.2854267918,1659795.4857434605,705231.6471720503,446548.8435942828,624885.760363581,259613.38960421292,151751.38187218827,211958.22617509088,87079.28790010799,8
34,8249136.205492676,12395245.911128692,10928810.786390528,1356879.882663511,1907408.2487893505,818199.8522508556,519071.97586708586,726907.2646937085,303588.02413815906,180671.93597672033,252443.57538826443,103943.3372204535,8
35,7939753.20880984,11956832.814490214,10729959.824361514,1550107.3848938472,2182411.6261251234,946566.7810188493,601658.102831849,843286.2904244773,354369.44759111496,214241.30346445768,299474.2689602019,123645.94702851745,8
36,7595920.094992309,11468167.440867586,10503667.257807273,1761591.208791088,2484575.559905239,1091452.0348126662,695159.4406520044,975311.1072236244,412802.0451935608,253089.25556459185,353950.8920035653,146620.66218649343,8
37,7217489.718413791,10928513.323663704,10247697.555976395,1990062.3375576702,2812510.5182881835,1253732.5705477959,800314.3500496335,1124133.4992225163,479759.20537782746,297893.59397889883,416847.6588256099,173352.6680979764,8
38,6805501.744299373,10338737.063459205,9960126.855842382,2233207.1356548,3163390.795405101,1433917.3636411869,917679.79570884,1290675.659209465,556117.9766172955,349371.3243369809,489201.4819262447,204379.8038991302,8
39,6362419.750214906,9701669.21152421,9639518.990941118,2487520.0409537135,3532718.3426557397,1632006.3513272086,1047554.6646930563,1475522.3714097654,642724.8418638058,408265.54413831845,572095.0744102978,240291.81586786217,8
40,5892305.471339443,9022393.99522966,9285120.550632196,2748228.2862898833,3914173.548599624,1847342.0288165542,1189898.7307595033,1678804.2583164736,740352.1660095456,475327.51161116466,666633.197854256,281727.25454169844,8
41,5400884.348650113,8308403.75475755,8897060.472395616,3009327.187415854,4299607.963032968,2078468.2101912561,1344254.5393252377,1900081.3839313502,849645.8180809945,551293.9246087905,773911.8982781444,329367.499332127,8
42,4895459.890735283,7569554.778985175,8476534.022811316,3263758.271926347,4679228.843605332,2323014.8044271283,1509682.0022454872,2138240.2959313905,971065.7553343991,636859.8350928783,894981.0814781142,383927.4174271506,8
43,4384647.444467344,6817774.7307084575,8025945.900271073,3503747.470419426,5042008.606821503,2577630.93663164,1684716.8105580455,2391419.993701423,1104822.84187262,732648.2745551794,1030801.6687686285,446142.32122465986,8
44,3877921.424491075,6066499.465217327,7548983.335405559,3721296.0081516365,5376322.179653758,2837990.5520785972,1867364.115849047,2656983.674308122,1250816.9714207887,839178.4515082365,1182199.6808208048,516751.1410950477,8
45,3385009.9376771287,5329871.541296259,7050596.959112579,3908780.5541732996,5670764.89128283,3098886.4692031895,2055134.7601771092,2931548.3459410663,1408582.494741864,956834.7479724572,1349820.2214798564,596476.0769423607,8
46,2915199.272940568,4621772.097783354,6536870.225775158,4059593.005776627,5915066.568743435,3354424.368612673,2245128.4080870557,3211081.0974558615,1577248.051959322,1085839.313195744,1534085.2360173624,685999.3536528402,8
47,2476644.164740903,3954811.528946415,6014775.624257506,4168725.077538573,6100974.341344973,3598310.6268955944,2434159.7405432328,3491060.026276835,1755517.521080167,1226231.0171772873,1735159.1034317897,785938.2277667256,8
48,2075785.3965211725,3339421.98676664,5491832.057866962,4233203.871801177,6222968.359480664,3824212.8113312516,2618917.756676671,3766689.1879209774,1941677.583038585,1377852.9750009757,1952925.4658317317,896819.5477631947,8
49,1716962.4738053225,2783186.865891327,4975695.141030025,4252306.241068549,6278694.306217455,4026156.7182824523,2796141.0227880743,4033145.672842248,2133634.4391167294,1540350.26233805,2186978.1550489827,1019055.7015707865,8
50,1402273.732065126,2290502.3868479845,4473726.435975791,4227518.670168018,6269042.9459462315,4198912.271463906,2962789.138522444,4285831.939244305,2328979.25056599,1713178.459244407,2436627.7279614946,1152924.0419943056,8
51,1206923.7090111168,1981920.1422987445,4131397.655370039,4090109.972916976,6083440.211988072,4205040.94431389,3113169.041310906,4515824.01119276,2519665.294381156,1895557.2767610005,2700820.634520441,1298438.105934914,8
52,1031124.7971818229,1702110.6777597961,3797143.868427359,3944470.6779879835,5884443.267111463,4202909.74014802,3243800.680360322,4717490.828937053,2699422.8433971726,2086363.844469884,2977960.2261916846,1455065.5480274698,8
53,875256.3972825261,1452183.025906274,3474911.791334227,3790875.3828054094,5672026.237076952,4189366.780213098,3355199.4499324537,4891430.612681266,2868115.6203879877,2284428.7699796315,3266365.1243354892,1622147.8080647243,8
54,738841.3470538312,1231870.9105812886,3167742.0901712277,3630398.7567642457,5447484.073950645,4162372.7435546555,3447905.930570998,5038260.235848478,3025415.3570004757,2488613.9656109456,3564389.7796195694,1799011.8092736797,8
55,620795.2413920682,1039896.5617451199,2877840.672313821,3464615.1035510357,5212982.26334872,4120846.886654063,3522533.796180576,5158697.708685507,3170893.053512347,2697815.858876341,3870428.466220633,1984961.3875198076,8
56,519643.0095729635,874295.3858722983,2606663.2948100814,3295351.8563667303,4971177.912944186,4064511.85570855,3579794.5649796203,5253608.868048336,3304093.3400737005,2910970.569080707,4182922.83313516,2179273.509407707,8
57,433696.32021683047,732689.9173809917,2355010.1049813963,3124500.132212415,4724919.40508255,3993741.156711605,3620503.4879372586,5324024.225576321,3424592.1825489933,3127060.0596335167,4500371.451960118,2381198.555758045,8
58,361192.816574598,612511.3574366705,2123125.289285192,2953875.8697328623,4477018.566861911,3909413.255677416,3645573.18920496,5371135.543052442,3532039.95393665,3345118.1244876003,4821339.5326489555,2589963.501100781,8
59,300397.3089053542,511166.83071036485,1910797.1611761583,2785128.7600898417,4230093.279329306,3812776.540240724,3655998.053802209,5396276.691457531,3626190.956543003,3564235.8772026156,5144468.198502777,2804777.3420401528,8
60,249670.79846019298,426158.76496831514,1717454.70197465,2619688.868606232,3986467.9341382906,3705328.1375932647,3652834.269549356,5400896.096642743,3706921.242879706,3783566.0633842405,5468482.204250631,3024837.917552418,8
61,207512.6698024433,355162.96063354047,1542256.914702974,2458743.0955794705,3748121.1710410933,3588708.9578927155,3637178.1262111966,5386525.014868033,3774236.625498781,4002326.10840691,5792195.853457312,3249339.5019055684,8
62,172581.85778624582,296073.1332918135,1384172.4741392557,2303233.6871337485,3516669.9013996474,3464616.1785427565,3610144.5694910684,5354744.961822469,3828272.7164659286,4219799.885588958,6114517.00348605,3477480.6308520986,8
63,143702.46283612182,247019.66059909333,1242048.1754484626,2153871.7667715987,3293379.324805852,3334733.3714304445,3572847.5598091176,5307156.9053478455,3869288.7120362963,4435338.210583182,6434449.109247188,3708471.7410848364,8
64,119860.1897080662,206372.21850363136,1114666.3840709596,2011158.434964981,3079187.2650341154,3200676.1276878635,3526383.0969957877,5245353.941241709,3897657.2265133397,4648358.278331185,6751091.5752205225,3941542.261727877,8
65,100190.84499946602,172728.16412855336,1000790.8005407671,1875412.1232649977,2874740.7712574997,3063953.5122342873,3471814.888340293,5170897.506985255,3913850.6366113913,4858342.143395263,7063638.55762867,4175947.0506135933,8
66,83965.69996997259,144894.33032862766,899201.9544118693,1746796.720803955,2680436.004831118,2925942.2174526635,3410163.146202501,5085298.195920648,3918425.898424794,5064834.4330235915,7371376.4689195845,4410971.929710711,8
67,70575.50945652109,121865.28008619108,808723.485729268,1625348.7686275027,2496458.362038443,2787871.5083567137,3342396.261103314,4990000.918087671,3912008.730115285,5267439.460812682,7673680.439787674,4645938.275798771,8
68,59514.31215852357,102800.06651547996,728240.4485827158,1511002.8544558687,2322821.075455511,2650817.0318560572,3269424.89370009,4886373.812679042,3895277.8400712637,5465817.9396855375,7970010.045349944,4880206.679490001,8
69,50364.206008102614,86999.63586681511,656711.0907501882,1403614.050557852,2159400.12133747,2515701.3363338485,3192098.352037159,4775700.796590088,3868949.909107748,5659683.391396907,8259904.446205607,5113179.663808253,8
70,42781.47339495576,73885.70467200337,593173.3961347626,1302977.360416909,2005965.072467504,2383299.376116383,3111202.7595287836,4659177.030388596,3833765.6878612963,5848798.406659372,8542977.192471877,5344303.539887596,8
71,36484.28084722768,62981.646844357485,536747.5336350282,1208844.153115465,1862205.6437633543,2254247.540575983,3027460.728253094,4537906.882515617,3790477.4554506745,6032970.8377842335,8818910.826876653,5573069.470338352,8
72,31242.070340056598,53895.74356143579,486635.30230795144,1120935.6957310685,1727753.90215982,2129054.850484891,2941532.2270314386,4412903.929366558,3739838.0261185854,6212050.006897457,9087451.424912166,5799013.82108861,8
73,26866.504010401743,46306.68732075137,442117.40205884754,1038954.1635082398,1602202.6205308011,2008115.3870536142,2854016.335359224,4285092.503615674,3682591.3078545583,6385922.9971221555,9348403.188532755,6021717.903033017,8
74,23203.8558257876,39951.25918986312,402549.2486692354,962591.4111094128,1485120.1287009346,1891721.1585367175,2765453.6639839476,4155310.443073014,3619464.3993919794,6554511.069080873,9601623.16903617,6240807.193402104,8
75,20128.67916355419,34613.96899532445,367355.8868913835,891535.8427403861,1376062.134504075,1780074.8400606092,2676329.241185035,4024312.7150616674,3551161.1468026214,6717766.236911046,9847016.181438915,6455950.126245423,8
76,17538.573218735044,30118.417223543664,336026.4262679349,825477.7019184683,1274580.9876868688,1673301.9918881187,2587075.6966471216,3892775.6377136186,3478357.0435626134,6875668.028215696,10084529.95737595,6666856.538281371,8
77,15349.888473248528,26320.151975364333,308108.31827458664,764113.0512094306,1180232.793088118,1571462.4881310486,2498076.620243542,3761301.492297375,3401695.348237524,7028220.440073799,10314150.562639125,6873275.845356879,8
78,13494.216880717557,23100.79130474322,283201.70054028014,707146.6934448325,1092582.763338185,1474561.001437451,2409669.990284849,3630423.3463535253,3321784.278858638,7175449.099389622,10535898.099003527,7074995.019163669,8
79,11915.534181170566,20363.208768997156,260953.96361360763,654294.242426625,1011209.1395146616,1382556.4668976746,2322151.5942977965,3500609.953290978,3239195.1450317632,7317398.629094428,10749822.698425343,7271836.424456993,8
