date,I,R,D,V,H,I_0-9,I_10-19,I_20-29,I_30-39,I_40-49,I_50-59,I_60-69,I_70-79,N_0-9,N_10-19,N_20-29,N_30-39,N_40-49,N_50-59,N_60-69,N_70-79,N_80-89,N_90-99,N_100+,D_0-9,D_10-19,D_20-29,D_30-39,D_40-49,D_50-59,D_60-69,D_70-79,D_80-89,D_90-99,D_100+,H_0-9,H_10-19,H_20-29,H_30-39,H_40-49,H_50-59,H_60-69,H_70-79,H_80-89,H_90-99,H_100+,H_vac,H_unvac,D_vac,D_unvac,H_vac_0-9,H_vac_10-19,H_vac_20-29,H_vac_30-39,H_vac_40-49,H_vac_50-59,H_vac_60-69,H_vac_70-79,H_vac_80-89,H_vac_90-99,H_vac_100+,H_unvac_0-9,H_unvac_10-19,H_unvac_20-29,H_unvac_30-39,H_unvac_40-49,H_unvac_50-59,H_unvac_60-69,H_unvac_70-79,H_unvac_80-89,H_unvac_90-99,H_unvac_100+,D_vac_0-9,D_vac_10-19,D_vac_20-29,D_vac_30-39,D_vac_40-49,D_vac_50-59,D_vac_60-69,D_vac_70-79,D_vac_80-89,D_vac_90-99,D_vac_100+,D_unvac_0-9,D_unvac_10-19,D_unvac_20-29,D_unvac_30-39,D_unvac_40-49,D_unvac_50-59,D_unvac_60-69,D_unvac_70-79,D_unvac_80-89,D_unvac_90-99,D_unvac_100+
2021-01-30,2316882,23312125,386773,29456505,0,97963.0,224912.0,362223.0,321445.0,298574.0,312054.0,225443.0,124102.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,47100,48220,52162,52645,46830,48500,45862,29822,12391,3122,113,0,0,0,0,0,0,0,0,0,0,0,0,0,34009,352764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4141,4240,4586,4629,4117,4264,4032,2622,1089,274,9,42959,43980,47576,48016,42712,44236,41829,27200,11301,2847,103
2021-01-31,2222288,23490583,389291,29777542,0,97020.0,221933.0,356345.0,316452.0,294624.0,308163.0,222363.0,122091.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,47407,48534,52502,52988,47135,48816,46161,30016,12471,3142,114,0,0,0,0,0,0,0,0,0,0,0,0,0,34603,354688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4213,4314,4666,4710,4189,4339,4103,2668,1108,279,10,43193,44220,47835,48278,42945,44477,42057,27348,11363,2863,103
2021-02-01,2217894,23637860,391524,30553984,0,96134.0,221113.0,352564.0,312683.0,289726.0,302882.0,218825.0,120037.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,47679,48812,52803,53292,47405,49096,46425,30189,12543,3160,114,0,0,0,0,0,0,0,0,0,0,0,0,0,35709,355815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4348,4451,4815,4860,4323,4477,4234,2753,1144,288,10,43330,44360,47987,48432,43082,44618,42191,27435,11399,2872,104
2021-02-02,2182124,23784387,394231,31516473,0,96954.0,221746.0,347887.0,307630.0,284214.0,296502.0,214401.0,117216.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,48008,49150,53168,53661,47733,49435,46746,30397,12630,3182,115,0,0,0,0,0,0,0,0,0,0,0,0,0,37089,357142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4516,4624,5002,5048,4490,4650,4397,2859,1188,299,10,43492,44526,48166,48612,43242,44785,42348,27537,11441,2882,104
2021-02-03,2096366,23966738,398018,32775216,0,100343.0,230941.0,354224.0,312562.0,288625.0,299833.0,217223.0,118328.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,48470,49622,53679,54176,48192,49910,47195,30689,12751,3212,116,0,0,0,0,0,0,0,0,0,0,0,0,0,38940,359078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4742,4854,5251,5300,4714,4883,4617,3002,1247,314,11,43728,44767,48427,48876,43477,45027,42578,27687,11503,2898,105
2021-02-04,2050387,24148879,401781,34159761,0,97426.0,221678.0,336230.0,296217.0,272457.0,283562.0,205130.0,112074.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,48928,50091,54187,54688,48647,50382,47642,30979,12872,3243,117,0,0,0,0,0,0,0,0,0,0,0,0,0,40969,360812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4989,5107,5525,5576,4960,5137,4857,3158,1312,330,12,43939,44983,48661,49112,43687,45245,42784,27820,11559,2912,105
2021-02-05,1981097,24333858,405407,35514833,0,93458.0,213697.0,322462.0,282156.0,258458.0,268022.0,193974.0,106184.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,49369,50543,54676,55182,49086,50837,48072,31259,12988,3272,118,0,0,0,0,0,0,0,0,0,0,0,0,0,42979,362428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5233,5358,5796,5850,5203,5389,5096,3313,1376,346,12,44136,45185,48879,49332,43882,45447,42975,27945,11611,2925,106
2021-02-06,1909094,24492654,408337,36366416,0,93199.0,211314.0,316022.0,275897.0,252182.0,260768.0,188755.0,103559.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,49726,50908,55071,55581,49441,51204,48419,31485,13082,3296,119,0,0,0,0,0,0,0,0,0,0,0,0,0,44327,364010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5398,5526,5978,6033,5367,5558,5256,3417,1420,357,12,44328,45382,49092,49547,44074,45646,43163,28067,11661,2938,106
2021-02-07,1841168,24631129,410738,36642732,0,89435.0,202292.0,299683.0,262180.0,238834.0,245647.0,177823.0,97733.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,50019,51208,55395,55907,49732,51505,48704,31670,13158,3315,120,0,0,0,0,0,0,0,0,0,0,0,0,0,44927,365811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5471,5601,6059,6115,5439,5633,5327,3464,1439,362,13,44548,45606,49335,49792,44292,45872,43376,28206,11719,2952,107
2021-02-08,1781478,24761137,412790,37480295,0,87827.0,197253.0,290864.0,255851.0,232688.0,238344.0,172399.0,94732.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,50269,51463,55671,56187,49980,51763,48947,31828,13224,3332,120,0,0,0,0,0,0,0,0,0,0,0,0,0,46183,366607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5624,5757,6228,6286,5591,5791,5476,3561,1479,372,13,44644,45706,49443,49901,44388,45971,43471,28267,11745,2959,107
2021-02-09,1738274,24904084,416265,38516902,0,81334.0,173704.0,253642.0,227112.0,205589.0,209797.0,150280.0,81958.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,50692,51897,56140,56660,50401,52198,49359,32096,13336,3360,121,0,0,0,0,0,0,0,0,0,0,0,0,0,47860,368405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5828,5966,6454,6514,5794,6001,5675,3690,1533,386,14,44863,45930,49685,50145,44606,46197,43684,28406,11802,2973,107
2021-02-10,1684007,25056345,420176,39746404,0,78872.0,168274.0,245141.0,220941.0,200517.0,203894.0,146464.0,80120.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,51168,52384,56667,57192,50874,52689,49823,32398,13461,3391,123,0,0,0,0,0,0,0,0,0,0,0,0,0,49852,370324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6070,6215,6723,6785,6036,6251,5911,3843,1597,402,14,45097,46169,49944,50407,44838,46438,43911,28554,11864,2989,108
2021-02-11,1629409,25206779,423965,41023163,0,77420.0,163756.0,238635.0,217831.0,197157.0,200474.0,145076.0,79189.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,51629,52857,57178,57708,51333,53164,50272,32690,13582,3422,124,0,0,0,0,0,0,0,0,0,0,0,0,0,51917,372048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6322,6472,7001,7066,6286,6510,6156,4003,1663,419,15,45307,46384,50177,50641,45047,46654,44116,28687,11919,3003,109
2021-02-12,1562116,25365315,427154,42404842,0,71055.0,151966.0,217472.0,197842.0,180716.0,183841.0,133081.0,72884.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,52018,53254,57609,58142,51719,53564,50650,32936,13684,3448,125,0,0,0,0,0,0,0,0,0,0,0,0,0,54070,373084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6584,6741,7292,7359,6546,6780,6411,4169,1732,436,15,45433,46513,50316,50782,45173,46784,44239,28767,11952,3011,109
2021-02-13,1498219,25497161,429839,43276241,0,67388.0,144180.0,206127.0,187893.0,171310.0,173673.0,125733.0,68726.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,52345,53589,57971,58507,52044,53901,50969,33143,13770,3469,125,0,0,0,0,0,0,0,0,0,0,0,0,0,55528,374311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6762,6922,7488,7558,6723,6963,6584,4281,1778,448,16,45583,46666,50482,50949,45321,46937,44384,28861,11991,3021,109
2021-02-14,1435101,25605016,432041,43621591,0,63401.0,136441.0,194579.0,177443.0,162269.0,163745.0,118554.0,65229.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,52613,53863,58268,58807,52311,54177,51230,33313,13841,3487,126,0,0,0,0,0,0,0,0,0,0,0,0,0,56257,375784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6850,7013,7587,7657,6811,7054,6670,4337,1802,454,16,45762,46850,50680,51150,45499,47122,44559,28975,12039,3033,110
2021-02-15,1357912,25730385,434231,44232254,325,66733.0,144660.0,205921.0,187694.0,172078.0,173794.0,127002.0,70273.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,52880,54136,58563,59105,52576,54451,51489,33482,13911,3505,127,39,40,43,44,39,40,38,25,10,2,0,42,283,57334,376897,5,5,5,5,5,5,4,3,1,0,0,34,35,38,38,34,35,33,21,9,2,0,6982,7148,7732,7804,6942,7189,6798,4420,1836,462,16,45898,46988,50830,51301,45634,47262,44691,29061,12074,3042,110
2021-02-16,1293998,25848448,437123,45030730,416,61567.0,133339.0,190769.0,173580.0,158197.0,160055.0,116180.0,64378.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,53232,54497,58953,59499,52926,54814,51832,33705,14004,3528,128,50,51,56,56,50,52,49,32,13,3,0,55,361,58758,378365,6,6,7,7,6,6,6,4,1,0,0,43,45,48,49,43,45,42,27,11,2,0,7155,7325,7924,7997,7114,7368,6967,4530,1882,474,17,46076,47171,51028,51501,45812,47446,44865,29174,12121,3054,110
2021-02-17,1252689,25955776,440365,45967241,617,57233.0,123200.0,177807.0,160408.0,145957.0,147470.0,107167.0,59536.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,53627,54901,59390,59940,53319,55221,52217,33955,14108,3554,129,75,76,83,83,74,77,73,47,19,4,0,84,533,60425,379940,10,10,11,11,10,10,9,6,2,0,0,64,66,71,72,64,66,63,41,17,4,0,7358,7533,8149,8224,7316,7577,7165,4659,1935,487,17,46268,47368,51241,51715,46003,47643,45052,29295,12172,3066,111
2021-02-18,1198244,26077521,443419,46803416,1042,54918.0,119381.0,174107.0,154959.0,140821.0,141949.0,103684.0,57602.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,53999,55282,59802,60356,53689,55604,52579,34190,14205,3579,129,126,129,140,141,126,130,123,80,33,8,0,145,897,61951,381468,17,18,19,19,17,18,17,11,4,1,0,109,111,120,122,108,112,106,69,28,7,0,7544,7723,8355,8432,7501,7768,7345,4776,1984,500,18,46454,47558,51447,51923,46188,47835,45233,29413,12221,3079,111
2021-02-19,1154130,26196238,446710,47627454,1492,53397.0,116919.0,170891.0,151393.0,136618.0,137947.0,100500.0,56032.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,54399,55692,60246,60804,54087,56016,52969,34444,14311,3605,130,181,186,201,203,180,187,176,115,47,12,0,212,1280,63509,383201,25,26,28,28,25,26,25,16,6,1,0,155,159,172,174,154,160,151,98,41,10,0,7734,7917,8565,8644,7689,7963,7530,4896,2034,512,18,46665,47774,51681,52159,46398,48052,45438,29547,12276,3093,112
2021-02-20,1108642,26298993,449384,48224911,2173,51390.0,112385.0,164533.0,146692.0,132160.0,133385.0,96766.0,53658.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,54725,56026,60607,61168,54411,56352,53286,34650,14397,3627,131,264,270,293,295,263,272,257,167,69,17,0,312,1861,64691,384693,37,38,42,42,37,39,36,24,9,2,0,226,232,250,253,225,233,220,143,59,15,0,7877,8065,8724,8805,7832,8112,7670,4988,2072,522,18,46847,47960,51882,52362,46578,48239,45615,29662,12324,3105,112
2021-02-21,1062168,26385645,451113,48479806,2812,49882.0,109275.0,160128.0,142438.0,128590.0,129506.0,94116.0,52064.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,54935,56241,60840,61403,54620,56568,53491,34783,14452,3641,132,342,350,379,382,340,352,333,216,90,22,0,406,2406,65283,385830,49,50,54,55,49,50,48,31,13,3,0,292,299,324,327,291,301,285,185,77,19,0,7950,8139,8804,8886,7904,8186,7741,5033,2091,526,19,46985,48102,52035,52517,46716,48382,45750,29750,12360,3114,113
2021-02-22,1038119,26464130,452739,49096627,3938,51497.0,114788.0,170574.0,151691.0,137818.0,136791.0,99902.0,55676.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,55133,56444,61059,61624,54817,56772,53684,34909,14504,3654,132,479,490,531,536,476,493,466,303,126,31,1,577,3361,66352,386387,70,71,77,78,69,72,68,44,18,4,0,409,419,453,457,406,421,398,259,107,27,0,8080,8272,8948,9031,8033,8320,7867,5116,2125,535,19,47053,48172,52110,52593,46783,48452,45816,29792,12378,3119,113
2021-02-23,1031003,26553244,455089,49962913,5140,62769.0,146463.0,214838.0,191408.0,175048.0,174001.0,127471.0,70430.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,55420,56737,61376,61944,55102,57067,53963,35090,14579,3673,133,625,640,693,699,622,644,609,396,164,41,1,766,4374,67873,387216,93,95,103,104,92,96,90,59,24,6,0,532,545,589,595,529,548,518,337,140,35,1,8265,8461,9153,9238,8218,8511,8048,5233,2174,547,19,47154,48275,52222,52706,46884,48556,45914,29856,12405,3125,113
2021-02-24,1006261,26646798,457816,51207322,7805,55132.0,126078.0,184405.0,163040.0,146943.0,147388.0,107766.0,59216.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,55752,57077,61744,62316,55432,57409,54286,35300,14667,3695,134,950,973,1052,1062,945,978,925,601,250,63,2,1193,6612,69981,387835,145,148,160,162,144,149,141,91,38,9,0,805,824,891,899,800,829,784,509,211,53,1,8522,8724,9438,9525,8473,8775,8298,5395,2242,564,20,47230,48352,52306,52790,46959,48633,45988,29904,12425,3130,113
2021-02-25,978006,26741493,460978,52744359,10887,53677.0,124300.0,184581.0,159385.0,143156.0,142702.0,104572.0,58160.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,56137,57471,62170,62746,55815,57805,54661,35544,14768,3721,135,1325,1357,1468,1481,1318,1365,1290,839,348,87,3,1714,9173,72579,388399,208,213,231,233,207,214,203,132,54,13,0,1117,1143,1237,1248,1110,1150,1087,707,293,74,2,8838,9048,9788,9879,8787,9101,8606,5596,2325,585,21,47298,48422,52382,52867,47027,48704,46055,29948,12443,3135,113
2021-02-26,955944,26834462,465992,54417175,12393,57652.0,137242.0,201634.0,171217.0,153507.0,150871.0,112021.0,60160.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,56747,58096,62846,63428,56422,58434,55256,35931,14929,3761,136,1509,1545,1671,1686,1500,1554,1469,955,397,100,3,2013,10380,75695,390297,245,250,271,274,243,252,238,155,64,16,0,1264,1294,1399,1412,1256,1301,1230,800,332,83,3,9218,9437,10208,10303,9165,9492,8975,5836,2425,611,22,47529,48659,52638,53125,47257,48942,46280,30094,12504,3150,114
2021-02-27,934776,26914921,469199,55556032,14055,54392.0,126987.0,187445.0,160682.0,144498.0,142577.0,104699.0,56735.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,57138,58496,63279,63865,56810,58836,55636,36178,15031,3787,137,1711,1752,1895,1913,1701,1762,1666,1083,450,113,4,2330,11725,77811,391388,283,290,314,317,282,292,276,179,74,18,0,1427,1461,1581,1595,1419,1470,1390,904,375,94,3,9475,9700,10494,10591,9421,9757,9226,5999,2492,628,22,47662,48795,52785,53274,47389,49079,46409,30178,12539,3159,114
2021-02-28,903733,26977519,470677,56089765,15892,52764.0,123600.0,181718.0,155742.0,139601.0,137949.0,101325.0,54623.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,57318,58680,63478,64066,56989,59022,55811,36292,15079,3799,137,1935,1981,2143,2163,1924,1992,1884,1225,509,128,4,2660,13232,78806,391871,323,331,358,362,322,333,315,205,85,21,0,1611,1649,1784,1801,1602,1659,1569,1020,423,106,3,9596,9824,10628,10726,9541,9882,9344,6076,2524,636,23,47721,48855,52850,53339,47447,49139,46466,30215,12554,3163,114
2021-03-01,897705,27032908,471999,57302059,18155,57884.0,140687.0,200616.0,170308.0,152670.0,145082.0,104916.0,55692.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,57479,58845,63657,64246,57149,59187,55968,36394,15121,3810,138,2210,2263,2448,2471,2198,2276,2152,1399,581,146,5,3105,15050,80736,391263,378,387,418,422,375,389,368,239,99,25,0,1832,1876,2029,2048,1822,1887,1784,1160,482,121,4,9831,10065,10888,10989,9775,10124,9573,6225,2586,651,23,47647,48780,52768,53257,47374,49063,46394,30168,12535,3158,114
2021-03-02,896647,27087677,473347,58767619,20906,60740.0,149790.0,210025.0,178051.0,160378.0,151492.0,110333.0,57905.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,57643,59013,63838,64430,57312,59356,56128,36498,15164,3821,138,2545,2606,2819,2845,2531,2621,2478,1611,669,168,6,3667,17239,83037,390310,446,457,494,499,444,459,434,282,117,29,1,2099,2149,2324,2346,2087,2161,2044,1329,552,139,5,10112,10352,11198,11302,10054,10412,9846,6402,2660,670,24,47531,48661,52639,53127,47258,48944,46281,30095,12504,3150,114
2021-03-03,907334,27148071,475430,60509605,22995,57036.0,139076.0,196990.0,167561.0,150578.0,143401.0,104222.0,54663.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,57897,59273,64119,64713,57565,59618,56375,36658,15231,3837,139,2800,2866,3101,3129,2784,2883,2726,1773,736,185,6,4153,18842,85875,389555,505,517,560,565,502,520,492,320,133,33,1,2294,2349,2541,2564,2281,2362,2234,1452,603,152,5,10457,10706,11581,11688,10397,10768,10182,6621,2751,693,25,47439,48567,52538,53024,47167,48849,46192,30037,12480,3144,114
2021-03-04,905114,27211918,477596,62466129,25723,56313.0,138101.0,195519.0,166584.0,149277.0,142431.0,102971.0,53842.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,58161,59543,64411,65008,57827,59889,56632,36825,15300,3855,139,3132,3206,3469,3501,3114,3225,3050,1983,824,207,7,4796,20927,89055,388541,584,597,646,652,580,601,568,369,153,38,1,2548,2609,2822,2848,2533,2624,2481,1613,670,168,6,10845,11102,12010,12121,10782,11167,10559,6866,2853,718,26,47316,48440,52401,52886,47044,48722,46072,29959,12447,3136,113
2021-03-05,894334,27281143,479948,64471768,30456,57118.0,139002.0,198316.0,168745.0,151424.0,146724.0,104990.0,54419.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,58447,59836,64729,65328,58112,60184,56910,37007,15376,3874,140,3708,3797,4107,4145,3687,3819,3611,2348,975,245,8,5861,24595,92367,387581,713,730,790,797,709,734,694,451,187,47,1,2995,3066,3317,3347,2977,3084,2916,1896,787,198,7,11248,11515,12457,12572,11183,11582,10952,7122,2959,745,27,47199,48320,52271,52755,46928,48602,45958,29885,12417,3128,113
2021-03-06,878106,27344389,481765,65823374,32180,57543.0,139691.0,200648.0,181349.0,166961.0,157046.0,110581.0,58078.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,58668,60063,64974,65575,58332,60412,57126,37147,15434,3888,141,3918,4011,4340,4380,3896,4035,3815,2481,1030,259,9,6323,25857,94661,387104,770,788,852,860,765,792,749,487,202,51,1,3148,3223,3487,3519,3130,3242,3066,1993,828,208,7,11527,11801,12766,12884,11461,11870,11224,7298,3032,764,27,47141,48261,52207,52691,46870,48542,45901,29848,12401,3124,113
2021-03-07,852586,27396101,483256,66501811,36159,55878.0,136321.0,194326.0,171854.0,156983.0,148131.0,105132.0,54734.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,58850,60249,65175,65778,58512,60599,57303,37262,15482,3900,141,4403,4508,4876,4921,4378,4534,4287,2788,1158,291,10,7178,28981,95932,387324,874,894,968,977,869,900,851,553,229,57,2,3529,3613,3908,3944,3509,3634,3436,2234,928,233,8,11682,11960,12938,13057,11615,12029,11375,7396,3073,774,28,47167,48288,52237,52720,46897,48569,45927,29865,12408,3126,113
2021-03-08,841062,27449175,484709,67986014,43849,57907.0,138896.0,195807.0,173034.0,157513.0,150323.0,106979.0,55990.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,59027,60430,65371,65976,58688,60781,57475,37374,15528,3912,142,5339,5466,5913,5968,5309,5498,5199,3381,1404,353,12,8898,34951,98368,386341,1083,1109,1200,1211,1077,1115,1055,686,285,71,2,4256,4357,4713,4757,4231,4382,4144,2694,1119,282,10,11979,12263,13266,13389,11910,12335,11664,7584,3151,794,28,47048,48166,52104,52587,46778,48446,45811,29789,12377,3118,113
2021-03-09,834236,27516711,486352,69800771,45359,52927.0,123576.0,173935.0,154075.0,140212.0,133247.0,94277.0,49855.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,59227,60635,65592,66200,58887,60987,57670,37500,15581,3925,142,5523,5655,6117,6174,5492,5687,5378,3497,1453,366,13,9451,35908,101337,385015,1150,1178,1274,1286,1144,1185,1120,728,302,76,2,4372,4476,4842,4887,4347,4502,4257,2768,1150,289,10,12340,12634,13667,13793,12269,12707,12016,7813,3246,818,29,46886,48001,51925,52406,46617,48280,45654,29687,12334,3107,112
2021-03-10,830938,27584885,488268,71880479,51323,53413.0,124846.0,176087.0,155764.0,142349.0,135098.0,95036.0,50099.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,59460,60873,65851,66461,59119,61227,57897,37648,15642,3941,143,6250,6398,6921,6985,6214,6435,6085,3957,1644,414,15,11012,40311,104767,383501,1341,1372,1485,1498,1333,1380,1305,849,352,88,3,4909,5025,5436,5486,4880,5054,4779,3108,1291,325,11,12758,13061,14129,14260,12685,13137,12422,8078,3356,845,30,46702,47812,51721,52200,46434,48090,45474,29570,12286,3095,112
2021-03-11,817766,27652192,491128,74172500,53167,52381.0,121900.0,169612.0,151154.0,138609.0,131243.0,91778.0,47299.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,59808,61230,66236,66850,59465,61586,58236,37869,15734,3964,143,6474,6628,7170,7236,6437,6667,6304,4099,1703,429,15,11771,41396,108741,382387,1433,1467,1587,1602,1425,1476,1395,907,377,95,3,5041,5160,5582,5634,5012,5190,4908,3191,1326,334,12,13242,13557,14665,14801,13166,13635,12894,8384,3483,877,31,46566,47673,51571,52048,46299,47950,45342,29484,12250,3086,112
2021-03-12,812653,27721299,492968,76296920,55563,49146.0,111725.0,154962.0,140587.0,129389.0,123042.0,84293.0,43567.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,60033,61459,66485,67100,59688,61817,58454,38011,15793,3979,144,6766,6927,7493,7563,6727,6967,6588,4284,1780,448,16,12654,42909,112274,380694,1540,1577,1706,1722,1532,1586,1500,975,405,102,3,5225,5349,5787,5840,5195,5380,5088,3308,1374,346,12,13672,13997,15142,15282,13594,14078,13313,8657,3596,906,32,46360,47462,51343,51818,46094,47738,45141,29354,12196,3073,111
2021-03-13,784912,27785498,494506,77679916,55294,48245.0,111026.0,153451.0,139898.0,128339.0,121730.0,83402.0,42857.0,40795692,41765338,45180252,45598625,40561654,42008241,39723180,25830576,10732464,2704216,98160,60220,61651,66692,67310,59874,62010,58637,38129,15842,3991,144,6733,6893,7457,7526,6695,6933,6556,4263,1771,446,16,12821,42473,114666,379840,1561,1598,1729,1745,1552,1607,1520,988,410,103,3,5172,5295,5728,5781,5142,5326,5036,3274,1360,342,12,13963,14295,15464,15607,13883,14378,13596,8841,3673,925,33,46256,47355,51227,51702,45991,47631,45040,29288,12169,3066,111
